0.0 0.0
0.00934443009817 -0.0448504918198
0.0190662259905 -0.0897135855697
0.0285796033331 -0.13460140712
0.0378892815484 -0.179512865686
0.047000177064 -0.224446885435
0.0559166244683 -0.269402493237
0.0646420446987 -0.314378845647
0.0731792515886 -0.359375188422
0.0815301298767 -0.404390883488
0.0896961537089 -0.449425347735
0.0976785107149 -0.494478036731
0.105475668339 -0.539548675413
0.113087279039 -0.584636868095
0.120511054374 -0.629742393391
0.127743400983 -0.674865130636
0.134779972329 -0.720004998834
0.141615087852 -0.765161997422
0.14824204529 -0.810336167026
0.154652802982 -0.855527601654
0.160837193185 -0.900736492522
0.16678398737 -0.945963023327
0.17248005237 -0.991207412109
0.177910291616 -1.03646988632
0.18305809343 -1.08175062113
0.187904154379 -1.12704977852
0.192426550831 -1.17236745169
0.19660111378 -1.21770358796
0.200400498328 -1.26305797374
0.203794068327 -1.30843015626
0.206747538338 -1.35381935928
0.209222151925 -1.3992243897
0.211174324616 -1.44464349161
0.212555390159 -1.49007416267
0.213309849789 -1.53551294751
0.213374157977 -1.58095512694
0.212675820739 -1.62639430083
0.211131256431 -1.67182183439
0.208642032057 -1.71722604169
0.205091963425 -1.76259103928
0.200341151963 -1.80789499071
0.194216335423 -1.85310728001
0.186499944953 -1.89818409309
0.176905431133 -1.94306016128
0.165042200012 -1.98763380126
0.150342600919 -2.03173485733
0.131918977742 -2.07504963758
0.108228736929 -2.11690790905
0.0762130416188 -2.15551085342
0.0296614233811 -2.18422821195
-0.0296617984804 -2.18422830695
-0.076212964803 -2.15551049864
-0.108228872002 -2.11690769444
-0.131919078401 -2.07504944748
-0.150342638453 -2.03173464748
-0.165042250233 -1.98763358955
-0.176905466457 -1.94305994754
-0.186499960234 -1.89818387758
-0.194216370262 -1.85310706721
-0.20034112748 -1.807894773
-0.205091962721 -1.76259082249
-0.208642049742 -1.71722582572
-0.21113126075 -1.67182161834
-0.212675830965 -1.62639408499
-0.213374172092 -1.58095491103
-0.213309831593 -1.53551273171
-0.212555406556 -1.49007394649
-0.21117429845 -1.44464327606
-0.209222137694 -1.39922417396
-0.206747529348 -1.35381914337
-0.203794042207 -1.30842994096
-0.20040048844 -1.26305775778
-0.19660108945 -1.21770337267
-0.192426516062 -1.17236723693
-0.187904114345 -1.12704956406
-0.183058079909 -1.0817504051
-0.177910273419 -1.03646967058
-0.172480028868 -0.99120719674
-0.166783953575 -0.945962808685
-0.160837148648 -0.900736278645
-0.154652749894 -0.855527388425
-0.148242022733 -0.810335951416
-0.141615092174 -0.765161779603
-0.134779956331 -0.72000478269
-0.12774336156 -0.674864916523
-0.120511049867 -0.629742176162
-0.113087196157 -0.584636657992
-0.105475637575 -0.539548460469
-0.0976784598435 -0.4944778237
-0.0896961804165 -0.449425127043
-0.0815301006347 -0.404390668365
-0.0731792099195 -0.35937497458
-0.0646419337056 -0.314378639192
-0.0559165476655 -0.269402283113
-0.0470001502705 -0.224446669833
-0.0378891997682 -0.179512656286
-0.0285795485093 -0.134601194569
-0.0190662543176 -0.0897133631134
-0.00934981222837 -0.0448496572978
0.0 0.0
